long,lat
34.7204,35.7204
57.8556,58.8556
41.1113,42.1113
42.5806,43.5806
48.0447,49.0447
51.6288,52.6288
16.892,17.892
51.1992,52.1992
31.1697,32.1697
50.6908,51.6908
35.8254,36.8254
49.6564,50.6564
42.0812,43.0812
46.6869,47.6869
49.9797,50.9797
16.6303,17.6303
45.6376,46.6376
48.5286,49.5286
-17.7828,-16.7828
40.3227,41.3227
50.6222,51.6222
45.5333,46.5333
51.9667,52.9667
47.3528,48.3528
46.6175,47.6175
-29.6919,-28.6919
38.531,39.531
12.2228,13.2228
34.0981,35.0981
42.6284,43.6284
31.3399,32.3399
49.8644,50.8644
38.0405,39.0405
47.2747,48.2747
45.9333,46.9333
48.1833,49.1833
34.5406,35.5406
43.8556,44.8556
47.7747,48.7747
49.7225,50.7225
44.6836,45.6836
30.1601,31.1601
9.4949,10.4949
30.7436,31.7436
54.9056,55.9056
52.5592,53.5592
37.5729,38.5729
-26.3939,-25.3939
14.0061,15.0061
30.8209,31.8209
43.5333,44.5333
50.85,51.85
50.4306,51.4306
45.2456,46.2456
49.3992,50.3992
13.5,14.5
39.9433,40.9433
-15.9073,-14.9073
-6.77,-5.77
49.7847,50.7847
15.766,16.766
-16.21,-15.21
38.2397,39.2397
40.0017,41.0017
-28.36,-27.36
14.3761,15.3761
49.5333,50.5333
39.7458,40.7458
43.4594,44.4594
44.0848,45.0848
17.6588,18.6588
37.3671,38.3671
49.5167,50.5167
17.0313,18.0313
16.2598,17.2598
32.8467,33.8467
47.5125,48.5125
38.4333,39.4333
55.95,56.95
43.9167,44.9167
45.9044,46.9044
48.9667,49.9667
38.0422,39.0422
37.1311,38.1311
40.2942,41.2942
51.6675,52.6675
51.8036,52.8036
15.5183,16.5183
40.7455,41.7455
44.7333,45.7333
48.0581,49.0581
47.4464,48.4464
49.3308,50.3308
24.6185,25.6185
53.5817,54.5817
49.3467,50.3467
47.1333,48.1333
49.0408,50.0408
10.1664,11.1664
16.7167,17.7167
42.4214,43.4214
40.8313,41.8313
34.2656,35.2656
48.4256,49.4256
45.4667,46.4667
49.0239,50.0239
-10.7378,-9.7378
47.3646,48.3646
32.6267,33.6267
47.1956,48.1956
45.0435,46.0435
38.3342,39.3342
41.1484,42.1484
45.6833,46.6833
48.6667,49.6667
45.6369,46.6369
39.8782,40.8782
21.4734,22.4734
45.2381,46.2381
-9.4869,-8.4869
-16.9119,-15.9119
34.4987,35.4987
40.746,41.746
65.8014,66.8014
63.2814,64.2814
52.65,53.65
0.8839,1.8839
40.06,41.06
57.3167,58.3167
47.5833,48.5833
46.2967,47.2967
-17.2658,-16.2658
38.853,39.853
42.0065,43.0065
16.3785,17.3785
52.2167,53.2167
41.6839,42.6839
42.4194,43.4194
14.8333,15.8333
40.9628,41.9628
50.4372,51.4372
45.6833,46.6833
48.47,49.47
39.6149,40.6149
50.5336,51.5336
47.4664,48.4664
52.4167,53.4167
44.4167,45.4167
46.183,47.183
47.4592,48.4592
40.3833,41.3833
14.0207,15.0207
13.8408,14.8408
45.0213,46.0213
27.8877,28.8877
48.8561,49.8561
42.8933,43.8933
46.7472,47.7472
16.074,17.074
54.1333,55.1333
42.133,43.133
43.1605,44.1605
41.5714,42.5714
34.3309,35.3309
-32.7419,-31.7419
43.2379,44.2379
-37.6547,-36.6547
17.285,18.285
47.7144,48.7144
38.8302,39.8302
-12.48,-11.48
47.8653,48.8653
45.5786,46.5786
15.9167,16.9167
47.9486,48.9486
40.1784,41.1784
49.451,50.451
51.0393,52.0393
-29.905,-28.905
48.7233,49.7233
-20.17,-19.17
54.0167,55.0167
45.75,46.75
45,46
17.35,18.35
50.7383,51.7383
48.6308,49.6308
41.5518,42.5518
45.8014,46.8014
-21.0078,-20.0078
-19.62,-18.62
51.8,52.8
42.6411,43.6411
38.427,39.427
52.4028,53.4028
18.7057,19.7057
44.2692,45.2692
35.4316,36.4316
50.4331,51.4331
18.4836,19.4836
46.8198,47.8198
48.8603,49.8603
-9.1678,-8.1678
40.1092,41.1092
16.8833,17.8833
52.2083,53.2083
-22.0286,-21.0286
47.2894,48.2894
-37.2833,-36.2833
33.7842,34.7842
46.3426,47.3426
43.4558,44.4558
47.9667,48.9667
51.1667,52.1667
48.5669,49.5669
22.0572,23.0572
27.9981,28.9981
38.75,39.75
-21.4894,-20.4894
53.7633,54.7633
-6.2939,-5.2939
47.3417,48.3417
43.066,44.066
40.0047,41.0047
48.7019,49.7019
27.6964,28.6964
-23.8489,-22.8489
30.3854,31.3854
45.7383,46.7383
30.1004,31.1004
48.9919,49.9919
47.1669,48.1669
46.1344,47.1344
49.0239,50.0239
48.4239,49.4239
30.4365,31.4365
54.1544,55.1544
38.9927,39.9927
-10.4358,-9.4358
45.2767,46.2767
16.5833,17.5833
50.4661,51.4661
-27.5611,-26.5611
18.57,19.57
40.244,41.244
34.0543,35.0543
14.5333,15.5333
30.6957,31.6957
32.4067,33.4067
18.5167,19.5167
42.0426,43.0426
45.7667,46.7667
37.05,38.05
16.2924,17.2924
18.03,19.03
22.9227,23.9227
51.7109,52.7109
49.595,50.595
33.4883,34.4883
44.9333,45.9333
51.8258,52.8258
44.9657,45.9657
-37.643,-36.643
47.8067,48.8067
43.9346,44.9346
-28.6469,-27.6469
51.9119,52.9119
64.8833,65.8833
31.9167,32.9167
48.8469,49.8469
50.0614,51.0614
39.75,40.75
39.7044,40.7044
35.1125,36.1125
48.3467,49.3467
45.365,46.365
41.4833,42.4833
54.4078,55.4078
40.762,41.762
51.15,52.15
-13.0269,-12.0269
45.2833,46.2833
6.6956,7.6956
47.6306,48.6306
36.9736,37.9736
45.8356,46.8356
45.4562,46.4562
47.3317,48.3317
41.4056,42.4056
47.7833,48.7833
51.6697,52.6697
30.369,31.369
29.9058,30.9058
37.6127,38.6127
34.1713,35.1713
55.355,56.355
56.018,57.018
15.7442,16.7442
50.4333,51.4333
50.9167,51.9167
42.1147,43.1147
50.4667,51.4667
50.4522,51.4522
42.0967,43.0967
16.5275,17.5275
-33.75,-32.75
17.1622,18.1622
43.05,44.05
-36.0167,-35.0167
44.6592,45.6592
-25.9928,-24.9928
42.7987,43.7987
47.2344,48.2344
49.9297,50.9297
38.513,39.513
27.7493,28.7493
48.8,49.8
40.126,41.126
36.0579,37.0579
40.0823,41.0823
47.4664,48.4664
49.8333,50.8333
39.4023,40.4023
39.6672,40.6672
43.4456,44.4456
41.5,42.5
17.1,18.1
53.0986,54.0986
43.1517,44.1517
36.506,37.506
12.3383,13.3383
47.2733,48.2733
4.9711,5.9711
15.9709,16.9709
16.084,17.084
14.1667,15.1667
52.4667,53.4667
38.1756,39.1756
61.1722,62.1722
15.5167,16.5167
36.5434,37.5434
39.8521,40.8521
37.7749,38.7749
44.6339,45.6339
47.2522,48.2522
-7.2908,-6.2908
41.4828,42.4828
36.9674,37.9674
60.7208,61.7208
36.8534,37.8534
47.0264,48.0264
45.5,46.5
48.4329,49.4329
40.7091,41.7091
-23.5508,-22.5508
48.5789,49.5789
45.0619,46.0619
52.896,53.896
49.4325,50.4325
50.5739,51.5739
27.6378,28.6378
49.4167,50.4167
49.2456,50.2456
38.9347,39.9347
-6.7839,-5.7839
53.7558,54.7558
46.0272,47.0272
6.8986,7.8986
35.221,36.221
49.203,50.203
-37.668,-36.668
48.7133,49.7133
40.7023,41.7023
51.4092,52.4092
5.65,6.65
52.6667,53.6667
-26.4619,-25.4619
47.01,48.01
45.9436,46.9436
42.6815,43.6815
-20.3972,-19.3972
38.8384,39.8384
47.5667,48.5667
28.1904,29.1904
44.2881,45.2881
42.5549,43.5549
41.0708,42.0708
41.8,42.8
42.08,43.08
40.1105,41.1105
32.0635,33.0635
38.7933,39.7933
37.175,38.175
40.6448,41.6448
8.1722,9.1722
42.4167,43.4167
50.4153,51.4153
37.4083,38.4083
37.1668,38.1668
42.2164,43.2164
51.6881,52.6881
37.65,38.65
27.1862,28.1862
43.3322,44.3322
42.4116,43.4116
47.65,48.65
52.9622,53.9622
42.2147,43.2147
-6.1167,-5.1167
36.9992,37.9992
58.1794,59.1794
41.8136,42.8136
9.3,10.3
33.8676,34.8676
52.947,53.947
48.5256,49.5256
-15.4589,-14.4589
-6.0878,-5.0878
-6.6008,-5.6008
50.3669,51.3669
42.9333,43.9333
44.7554,45.7554
48.5225,49.5225
37.8911,38.8911
5.6167,6.6167
11.9119,12.9119
-18.6039,-17.6039
42.138,43.138
50.9,51.9
48.9175,49.9175
65.3583,66.3583
48.1,49.1
36.9774,37.9774
39.0077,40.0077
40.3267,41.3267
42.6183,43.6183
43.2806,44.2806
-22.0289,-21.0289
41.5661,42.5661
45.7294,46.7294
22.8461,23.8461
38.0589,39.0589
47.5358,48.5358
55.9333,56.9333
47.2789,48.2789
17.2333,18.2333
-19.6978,-18.6978
39.9221,40.9221
46.0167,47.0167
45.7217,46.7217
-23.0761,-22.0761
27.9133,28.9133
15.2417,16.2417
45.1197,46.1197
41.9736,42.9736
40.9026,41.9026
36.9572,37.9572
48.8347,49.8347
25.8738,26.8738
37.6292,38.6292
51.117,52.117
34.4382,35.4382
-7.8289,-6.8289
42.016,43.016
52.4034,53.4034
33.3442,34.3442
43.6428,44.6428
34.8298,35.8298
34.2216,35.2216
43.9333,44.9333
39.4167,40.4167
41.7889,42.7889
45.5833,46.5833
39.0459,40.0459
40.0657,41.0657
59.3731,60.3731
49.3167,50.3167
41.4274,42.4274
40.0902,41.0902
35.3064,36.3064
15,16
41.787,42.787
28.5591,29.5591
26.3866,27.3866
8.467,9.467
37.6273,38.6273
64.3167,65.3167
47.0464,48.0464
-7.7378,-6.7378
42.1693,43.1693
49.0037,50.0037
15.6428,16.6428
48.7839,49.7839
43.0073,44.0073
23.0333,24.0333
-3.9789,-2.9789
49.1687,50.1687
48.9281,49.9281
40.3949,41.3949
37.1319,38.1319
55.8253,56.8253
47.6,48.6
41.4677,42.4677
39.8983,40.8983
28.0657,29.0657
39.8374,40.8374
18.08,19.08
-21.5708,-20.5708
33.05,34.05
33.4666,34.4666
11.9651,12.9651
45.6167,46.6167
12.8167,13.8167
33.4773,34.4773
45.4717,46.4717
20.05,21.05
50.7333,51.7333
19.0258,20.0258
49.2978,50.2978
43.1632,44.1632
48.0255,49.0255
46.8461,47.8461
33.9322,34.9322
40.8206,41.8206
60.1064,61.1064
34.1369,35.1369
46.15,47.15
40.3664,41.3664
44.2394,45.2394
49.7333,50.7333
52.3997,53.3997
49.9318,50.9318
49.4221,50.4221
37.9199,38.9199
49.5275,50.5275
50.4002,51.4002
47.1333,48.1333
36.7938,37.7938
47.153,48.153
37.4167,38.4167
15.2267,16.2267
15.1667,16.1667
10.3253,11.3253
41.3978,42.3978
38.4033,39.4033
44.3979,45.3979
51.6331,52.6331
48.7867,49.7867
41.0633,42.0633
15.0411,16.0411
34.5667,35.5667
49.3354,50.3354
47.3231,48.3231
-33.363,-32.363
41.3684,42.3684
41.7653,42.7653
49.4819,50.4819
42,43
41.2857,42.2857
-20.615,-19.615
-21.7578,-20.7578
17.0667,18.0667
49.9781,50.9781
5.5772,6.5772
49.9602,50.9602
47.5806,48.5806
39.8229,40.8229
35.5995,36.5995
-7.4069,-6.4069
-16.3708,-15.3708
36.1197,37.1197
31.2113,32.2113
37.7127,38.7127
24.2624,25.2624
53.2686,54.2686
50.5569,51.5569
49.2542,50.2542
41.8387,42.8387
40.6781,41.6781
43.5686,44.5686
37.0333,38.0333
37.15,38.15
48.8006,49.8006
41.495,42.495
47.2496,48.2496
60.7181,61.7181
34.95,35.95
43.6653,44.6653
50.7732,51.7732
53.3078,54.3078
-18.1419,-17.1419
45.9892,46.9892
43.265,44.265
42.6319,43.6319
37.9333,38.9333
59.7708,60.7708
47.3583,48.3583
-27.6628,-26.6628
-9.1578,-8.1578
3.2408,4.2408
-37.5333,-36.5333
46.0333,47.0333
32.2044,33.2044
43.2458,44.2458
42.6167,43.6167
42.5892,43.5892
44.5847,45.5847
28.4847,29.4847
48.4317,49.4317
41.9567,42.9567
-6.425,-5.425
-14.9469,-13.9469
52.397,53.397
16.8066,17.8066
53.0983,54.0983
48.6833,49.6833
18.5833,19.5833
22.7574,23.7574
-32.1786,-31.1786
49.1117,50.1117
44.7333,45.7333
51.7831,52.7831
51.1167,52.1167
43.054,44.054
52.1667,53.1667
45.6333,46.6333
40.2424,41.2424
17.605,18.605
51.8389,52.8389
50.4336,51.4336
42.4805,43.4805
27.0694,28.0694
35.1484,36.1484
35.0712,36.0712
36.6639,37.6639
13.7842,14.7842
45.8042,46.8042
40.3115,41.3115
-0.6639,0.3361
42.5833,43.5833
24.5618,25.5618
35.6142,36.6142
49.4058,50.4058
43.95,44.95
46.3092,47.3092
47.95,48.95
16.9667,17.9667
34.5075,35.5075
39.8417,40.8417
37.1,38.1
48.2589,49.2589
39.4963,40.4963
39.9568,40.9568
16.5847,17.5847
41.2,42.2
13.6,14.6
48.6161,49.6161
43.1154,44.1154
31.2156,32.2156
43.898,44.898
-8.7289,-7.7289
61.638,62.638
50.35,51.35
40.8667,41.8667
52.85,53.85
40.8015,41.8015
41.7413,42.7413
47.6272,48.6272
45.641,46.641
-10.4478,-9.4478
46.1846,47.1846
40.9465,41.9465
38.9948,39.9948
39.7506,40.7506
45.8108,46.8108
22.7621,23.7621
32.4395,33.4395
40.6706,41.6706
-7.9939,-6.9939
25.6056,26.6056
-42.5333,-41.5333
45.7245,46.7245
49.4278,50.4278
38.4489,39.4489
-23.4319,-22.4319
43.15,44.15
-36.3167,-35.3167
11.5167,12.5167
50.1986,51.1986
43.7514,44.7514
47.3122,48.3122
37.463,38.463
26.3941,27.3941
47.5044,48.5044
40.1991,41.1991
47.985,48.985
49.2852,50.2852
49.523,50.523
51.2019,52.2019
31.1397,32.1397
20.9161,21.9161
49.9322,50.9322
40.9562,41.9562
54,55
44.9356,45.9356
42.5686,43.5686
41.0167,42.0167
41.8275,42.8275
47.05,48.05
-35.1036,-34.1036
46.0167,47.0167
50.75,51.75
44.0833,45.0833
42.6269,43.6269
46.0833,47.0833
44.5078,45.5078
44.9033,45.9033
41.4772,42.4772
-14.3219,-13.3219
47.2747,48.2747
46.15,47.15
38.25,39.25
35.1276,36.1276
-37.6561,-36.6561
47.1356,48.1356
54.9667,55.9667
51.1447,52.1447
61.1667,62.1667
20.435,21.435
40.4767,41.4767
51.1972,52.1972
48.0169,49.0169
37.2583,38.2583
40.7432,41.7432
34.8167,35.8167
43.8877,44.8877
44.9833,45.9833
33.9797,34.9797
40.2294,41.2294
47.502,48.502
48.4228,49.4228
34.7111,35.7111
42.0985,43.0985
18.2556,19.2556
14.8333,15.8333
45.6,46.6
40.4446,41.4446
15.9628,16.9628
48.7992,49.7992
-29.1358,-28.1358
24.4038,25.4038
47.7354,48.7354
62.9764,63.9764
31.0228,32.0228
43.9583,44.9583
48.4536,49.4536
40.3991,41.3991
42.5628,43.5628
50.8617,51.8617
-9.1389,-8.1389
17.4,18.4
37.2746,38.2746
37.2454,38.2454
49.4883,50.4883
34.0142,35.0142
47.7225,48.7225
48.7308,49.7308
32.458,33.458
34.5019,35.5019
15.0167,16.0167
34.9551,35.9551
49.6664,50.6664
56.133,57.133
37.9844,38.9844
-27.1442,-26.1442
49.233,50.233
39.0735,40.0735
41.4782,42.4782
49.2947,50.2947
45.5333,46.5333
60.9833,61.9833
53.0058,54.0058
52.2544,53.2544
41.2005,42.2005
41.7994,42.7994
56.2667,57.2667
48.2714,49.2714
41.2743,42.2743
41.14,42.14
43.2199,44.2199
45.6333,46.6333
42.1025,43.1025
33.9837,34.9837
46.7831,47.7831
42.4412,43.4412
40.6151,41.6151
-29.5519,-28.5519
53.25,54.25
-14.4808,-13.4808
-5.3608,-4.3608
46.84,47.84
-3.4669,-2.4669
44.9583,45.9583
43.365,44.365
45.9408,46.9408
47.7106,48.7106
46.6482,47.6482
49.0186,50.0186
-21.1708,-20.1708
45.55,46.55
70.6634,71.6634
10.1886,11.1886
44.9033,45.9033
47.8333,48.8333
-23.65,-22.65
49.3861,50.3861
45.93,46.93
49.3028,50.3028
37.8,38.8
46.6634,47.6634
-21.9369,-20.9369
39.7524,40.7524
39.9057,40.9057
19.4614,20.4614
45.5849,46.5849
48.6469,49.6469
-33.955,-32.955
41.7444,42.7444
44.8164,45.8164
49.82,50.82
51.8036,52.8036
46.3878,47.3878
-22.4008,-21.4008
45.4742,46.4742
24.1381,25.1381
42.1096,43.1096
39.5412,40.5412
53.45,54.45
-20.6508,-19.6508
46.1333,47.1333
50.5425,51.5425
42.1,43.1
33.3835,34.3835
-30.8719,-29.8719
15.7565,16.7565
48.7199,49.7199
49.5493,50.5493
17.501,18.501
38.1266,39.1266
34.0103,35.0103
30.7047,31.7047
49.2235,50.2235
48.3278,49.3278
41.6531,42.6531
52.1667,53.1667
41.4612,42.4612
51.4836,52.4836
45.8199,46.8199
45.3365,46.3365
47.5283,48.5283
-25.2955,-24.2955
12.4972,13.4972
49.095,50.095
48.8564,49.8564
42.867,43.867
33.1277,34.1277
52.1772,53.1772
41.03,42.03
36.0451,37.0451
43.3356,44.3356
47.0939,48.0939
42.1333,43.1333
49.4461,50.4461
39.2862,40.2862
33.7783,34.7783
-23.9639,-22.9639
45.325,46.325
36.9344,37.9344
46.6167,47.6167
49.3025,50.3025
48.5978,49.5978
35.1097,36.1097
15.898,16.898
37.5417,38.5417
39.4047,40.4047
40.1468,41.1468
47.9519,48.9519
-34.6708,-33.6708
46.5225,47.5225
47.0869,48.0869
49.41,50.41
59.2605,60.2605
56.55,57.55
36.3694,37.3694
-27.2489,-26.2489
15.333,16.333
43.3015,44.3015
-12.2628,-11.2628
51.4578,52.4578
-22.6606,-21.6606
53.5165,54.5165
39.8715,40.8715
-20.8058,-19.8058
51.9412,52.9412
30.3791,31.3791
-18.4919,-17.4919
30.5065,31.5065
29.14,30.14
40.6693,41.6693
35.7449,36.7449
48.0731,49.0731
41.5803,42.5803
42.4817,43.4817
38.1906,39.1906
47.8625,48.8625
50.1933,51.1933
42.6528,43.6528
45.5004,46.5004
39.6952,40.6952
39.0833,40.0833
43.8436,44.8436
50.6811,51.6811
57.2119,58.2119
49.3256,50.3256
44.3239,45.3239
57.0333,58.0333
55.9861,56.9861
40.5514,41.5514
38.1389,39.1389
51.5919,52.5919
28.182,29.182
50.9,51.9
43.4208,44.4208
43.6611,44.6611
24.4125,25.4125
38.9041,39.9041
42.6267,43.6267
39.3718,40.3718
38.6781,39.6781
48.3833,49.3833
45.122,46.122
37.2469,38.2469
-4.5158,-3.5158
45.6075,46.6075
42.4881,43.4881
49.3853,50.3853
40.3298,41.3298
26.8202,27.8202
49.5311,50.5311
19.25,20.25
53.8667,54.8667
21.4379,22.4379
41.44,42.44
31.1533,32.1533
22.5912,23.5912
41.7836,42.7836
51.3456,52.3456
49.0067,50.0067
40.75,41.75
24.2593,25.2593
52.5614,53.5614
25.4157,26.4157
54.4667,55.4667
38.9801,39.9801
41.0829,42.0829
38.7026,39.7026
42.2783,43.2783
-20.3333,-19.3333
44.3333,45.3333
48.5719,49.5719
49.8662,50.8662
46.1894,47.1894
6.6514,7.6514
41.8372,42.8372
40.6667,41.6667
56.25,57.25
34.4,35.4
47.1906,48.1906
43.4833,44.4833
38.6538,39.6538
41.4409,42.4409
48.7542,49.7542
38.1667,39.1667
-37.982,-36.982
-17.2358,-16.2358
33.0194,34.0194
50.5669,51.5669
53.2,54.2
37.3833,38.3833
-6.7569,-5.7569
44.9833,45.9833
48.2308,49.2308
46.4819,47.4819
37.5833,38.5833
63.5444,64.5444
41.5578,42.5578
-31.1,-30.1
59.5333,60.5333
47.6314,48.6314
43.7933,44.7933
16.3809,17.3809
45.0783,46.0783
44.5324,45.5324
45.0167,46.0167
-24.8205,-23.8205
-21.5597,-20.5597
14.1571,15.1571
53.85,54.85
38.5192,39.5192
-6.4119,-5.4119
39.1803,40.1803
39.5226,40.5226
46.3167,47.3167
-7.7708,-6.7708
48.9553,49.9553
-22.8667,-21.8667
40.299,41.299
48.5475,49.5475
40.2199,41.2199
35.135,36.135
45.3926,46.3926
39.8136,40.8136
45.2975,46.2975
47.8772,48.8772
43.0044,44.0044
58.2494,59.2494
50.9164,51.9164
40.7884,41.7884
43.1509,44.1509
44.9209,45.9209
44.1891,45.1891
23.7569,24.7569
31.064,32.064
51.4636,52.4636
-8.8389,-7.8389
40.3592,41.3592
45.4667,46.4667
47.19,48.19
48.15,49.15
53.4975,54.4975
45.2833,46.2833
39.8638,40.8638
41.0667,42.0667
52.0242,53.0242
48.35,49.35
-21.2158,-20.2158
38.58,39.58
-5.3119,-4.3119
13.0833,14.0833
38.4122,39.4122
45.1833,46.1833
-4.1308,-3.1308
45.2193,46.2193
40.9567,41.9567
37.3833,38.3833
48.7736,49.7736
40.7792,41.7792
41.6298,42.6298
45.6398,46.6398
47.8663,48.8663
47.1206,48.1206
-15.2358,-14.2358
50.6333,51.6333
-7.6019,-6.6019
45.2025,46.2025
38.7119,39.7119
42.369,43.369
38.6194,39.6194
35.1316,36.1316
17.1111,18.1111
-13.0028,-12.0028
45.3,46.3
56.2872,57.2872
40.2504,41.2504
36.819,37.819
30.4399,31.4399
37.9792,38.9792
43.7643,44.7643
38.4922,39.4922
45.1819,46.1819
54.7744,55.7744
37.6833,38.6833
16.8558,17.8558
44.55,45.55
26.0476,27.0476
30.5659,31.5659
51.4309,52.4309
19.4261,20.4261
5.4222,6.4222
32.8095,33.8095
49.4281,50.4281
50.4831,51.4831
38.7261,39.7261
48.515,49.515
52.2,53.2
43.4125,44.4125
58.596,59.596
47.4789,48.4789
18.46,19.46
43.1711,44.1711
50.8144,51.8144
50.4286,51.4286
48.0722,49.0722
39.2355,40.2355
49.3167,50.3167
-33,-32
36.934,37.934
52.934,53.934
45.7339,46.7339
48.2833,49.2833
50.3225,51.3225
39.1929,40.1929
44.9486,45.9486
49.0394,50.0394
53.4453,54.4453
47.3483,48.3483
47.25,48.25
22.4488,23.4488
44.4167,45.4167
18.7667,19.7667
-20.1739,-19.1739
52.7167,53.7167
43.3564,44.3564
41.8674,42.8674
22.1329,23.1329
47.9261,48.9261
45.9356,46.9356
40.8871,41.8871
14.5016,15.5016
-25.1908,-24.1908
45.6667,46.6667
39.5386,40.5386
39.2974,40.2974
47.1884,48.1884
49.2667,50.2667
43.1081,44.1081
41.7019,42.7019
44.363,45.363
45.1708,46.1708
-5.2708,-4.2708
16.3774,17.3774
45.4833,46.4833
49.5097,50.5097
43.729,44.729
45.6778,46.6778
45.8019,46.8019
45.5667,46.5667
53.5667,54.5667
52.3244,53.3244
22.2833,23.2833
15.5511,16.5511
47.2669,48.2669
36.953,37.953
40.3833,41.3833
42.7494,43.7494
57.055,58.055
-28.3578,-27.3578
45.3991,46.3991
33.9858,34.9858
29.2945,30.2945
49.2042,50.2042
50.7031,51.7031
47.2522,48.2522
44.5531,45.5531
42.6706,43.6706
-32.5289,-31.5289
32.4848,33.4848
34.6167,35.6167
51.0667,52.0667
45.5667,46.5667
53.2667,54.2667
-15.6858,-14.6858
60.5642,61.5642
30.9914,31.9914
31.3669,32.3669
53.1833,54.1833
39.0817,40.0817
45.8686,46.8686
40.4167,41.4167
51.17,52.17
40.9331,41.9331
42.1968,43.1968
40.2423,41.2423
42.0225,43.0225
24.0668,25.0668
41.1333,42.1333
50.8529,51.8529
39.6858,40.6858
21.7667,22.7667
45.8,46.8
-16.5819,-15.5819
47.1931,48.1931
34.0964,35.0964
47.6067,48.6067
48.25,49.25
43.8,44.8
47.65,48.65
34.7114,35.7114
40.0076,41.0076
39.8722,40.8722
42.7534,43.7534
48.0944,49.0944
-22.8469,-21.8469
46.3667,47.3667
-10.6833,-9.6833
-49.307,-48.307
62.4917,63.4917
41.3705,42.3705
42.1771,43.1771
53.31,54.31
43.7739,44.7739
42.1957,43.1957
49.2228,50.2228
41.5417,42.5417
47.2914,48.2914
50.3299,51.3299
29.8903,30.8903
24.4443,25.4443
35.6618,36.6618
43.5614,44.5614
50.7644,51.7644
19.65,20.65
42.6167,43.6167
38.7628,39.7628
-21.7369,-20.7369
21.1511,22.1511
47.3728,48.3728
48.2136,49.2136
32.6342,33.6342
49.0433,50.0433
-37.247,-36.247
36.519,37.519
22.7636,23.7636
40.2883,41.2883
43.0637,44.0637
57.7189,58.7189
52.5667,53.5667
13.3667,14.3667
-20.905,-19.905
40.96,41.96
50.2861,51.2861
38.241,39.241
49.7699,50.7699
41.61,42.61
-9.2658,-8.2658
-7.1719,-6.1719
32.4519,33.4519
52.0331,53.0331
37.7596,38.7596
38.1394,39.1394
46.0858,47.0858
39.0933,40.0933
60.6833,61.6833
49.831,50.831
30.5188,31.5188
-16.2789,-15.2789
23.6199,24.6199
-1.1919,-0.1919
49.1,50.1
32.7208,33.7208
51.1386,52.1386
44.8029,45.8029
42.9258,43.9258
50.05,51.05
50.9042,51.9042
36.7089,37.7089
34.7986,35.7986
18.6167,19.6167
13.5177,14.5177
39.1833,40.1833
48.7442,49.7442
45.6833,46.6833
30.0298,31.0298
43.1308,44.1308
13.7217,14.7217
17.324,18.324
24.1926,25.1926
-3.4828,-2.4828
47.35,48.35
48.8481,49.8481
41.0167,42.0167
34.3928,35.3928
44.9167,45.9167
55.6167,56.6167
55.9453,56.9453
49.85,50.85
36.4124,37.4124
40.9902,41.9902
45.1222,46.1222
-32.0569,-31.0569
36.7875,37.7875
30.8833,31.8833
45.4331,46.4331
54.0089,55.0089
41.1206,42.1206
32.6578,33.6578
-16.8608,-15.8608
49.753,50.753
49.8849,50.8849
45.3992,46.3992
38.6144,39.6144
51.1781,52.1781
52.0333,53.0333
37.0639,38.0639
28.0106,29.0106
40.8698,41.8698
43.5972,44.5972
49.4167,50.4167
4.3753,5.3753
49.0344,50.0344
46.5801,47.5801
41.9914,42.9914
45.1833,46.1833
41.3807,42.3807
33.0328,34.0328
45.4814,46.4814
47.6614,48.6614
-15.8228,-14.8228
35.556,36.556
40.3134,41.3134
40.8949,41.8949
-10.6528,-9.6528
47.5031,48.5031
26.075,27.075
41.1334,42.1334
41.9694,42.9694
-24.7564,-23.7564
-27.7558,-26.7558
47.8028,48.8028
47.7747,48.7747
50.6,51.6
55.7411,56.7411
46.4672,47.4672
24.6296,25.6296
40.6167,41.6167
40.4461,41.4461
47.2083,48.2083
37.7785,38.7785
41.0008,42.0008
47.5544,48.5544
55.9509,56.9509
14.5686,15.5686
50.5624,51.5624
43.4677,44.4677
40.3125,41.3125
43.8167,44.8167
43.1525,44.1525
46.2167,47.2167
46.25,47.25
45.6753,46.6753
14.4264,15.4264
-7.4428,-6.4428
15.2719,16.2719
30.7123,31.7123
28.4015,29.4015
50.2856,51.2856
38.6724,39.6724
43.157,44.157
40.9578,41.9578
46.25,47.25
48.4233,49.4233
-23.7778,-22.7778
18.1398,19.1398
38.532,39.532
47.3081,48.3081
41.0761,42.0761
39.4995,40.4995
-19.2878,-18.2878
36.9505,37.9505
27.3082,28.3082
43.1937,44.1937
45.4,46.4
37.8586,38.8586
43.2197,44.2197
40.4018,41.4018
55.2,56.2
47.2694,48.2694
40.9981,41.9981
45.5167,46.5167
-13.8558,-12.8558
52.0972,53.0972
41.0208,42.0208
48.5667,49.5667
43.8119,44.8119
22.98,23.98
-31.9667,-30.9667
17.6874,18.6874
44.23,45.23
38.6514,39.6514
38.0817,39.0817
48.945,49.945
60.5619,61.5619
6.0572,7.0572
51.2773,52.2773
40.408,41.408
33.2872,34.2872
-22.68,-21.68
38.1864,39.1864
45.7167,46.7167
-21.2794,-20.2794
47.4775,48.4775
14.696,15.696
41.3274,42.3274
40.5669,41.5669
28.6513,29.6513
42.0236,43.0236
25.3727,26.3727
45.1864,46.1864
46.5497,47.5497
32.8,33.8
16.8069,17.8069
42.6771,43.6771
37.517,38.517
41.3972,42.3972
9.3778,10.3778
